Session,catB,catC,catE,catF,catG,catH,catJ,catK,catL,catM,catN,catO,catP,catQ
52410,1.0,0.95,1.0,0.8571428571428571,0.5,0.5,0.65,0.5,0.0,0.5,0.4166666666666667,1.8318333333333328,1.0,0.9765100671140938
52831,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.3333333333333333,2.2696666666666663,1.0,0.41767371601208464
34144,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.4166666666666667,2.0736666666666665,1.0,0.3266862170087976
34853,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.8,1.0,1.0,0.8333333333333334,3.9010000000000002,1.0,0.1798642533936652
34987,1.0,1.0,1.0,1.0,0.8,1.0,0.75,0.8,1.0,1.0,0.5,3.936333333333333,1.0,0.19373776908023493
38717,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,2.7351666666666667,1.0,0.2900662251655628
41626,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.7035,1.0,0.06729939603106122
41906,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,0.5833333333333334,2.8103333333333333,1.0,0.25360474978795583
51620,1.0,1.0,0.5,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.1791666666666667,1.0,0.06565064478311851
41489,1.0,0.95,1.0,0.7999999999999999,0.8,1.0,1.0,0.8,1.0,1.0,0.5,3.852,1.0,0.5226757369614512
41963,1.0,1.0,1.0,0.5142857142857143,0.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,2.4471666666666665,1.0,0.18378995433789969
52085,1.0,1.0,1.0,1.0,0.8,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.1653333333333333,1.0,0.3313653136531366
13961,1.0,0.95,1.0,0.42857142857142855,0.0,0.8,0.65,1.0,0.5,0.8,0.8333333333333334,3.020833333333333,1.0,0.09743589743589737
31042,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,1.0,3.1093333333333333,1.0,0.13122807017543872
32200,1.0,1.0,1.0,0.6571428571428571,0.5,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,3.9181666666666666,1.0,0.11370262390670555
33408,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,0.8,1.0,0.6666666666666666,2.477,1.0,0.4281914893617021
34320,1.0,1.0,1.0,0.6571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.8800000000000003,1.0,0.4135559921414538
34475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,3.337666666666667,1.0,0.4407114624505929
38537,1.0,1.0,1.0,0.7999999999999999,0.8,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,3.3811666666666667,1.0,0.3803730738037307
40885,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.1931666666666665,1.0,0.11601796407185627
41960,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.6143333333333334,1.0,0.15967078189300415
43815,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.9764999999999998,1.0,0.2811320754716982
44930,1.0,1.0,1.0,0.2857142857142857,0.0,0.5,0.75,0.8,0.8,0.8,0.3333333333333333,3.5341666666666662,1.0,0.060000000000000116
48215,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,0.75,1.0,0.8,0.8,0.8333333333333334,1.5088333333333332,1.0,0.21221864951768493
50305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.6761666666666664,1.0,0.1623779946761313
50438,0.9,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,3.909333333333333,1.0,0.3018648018648018
52808,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,3.2783333333333338,1.0,0.6537500000000002
37751,1.0,1.0,1.0,0.9428571428571428,0.8,0.8,0.8,1.0,0.8,0.8,0.75,2.951833333333333,1.0,0.3695198329853863
38719,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4483333333333333,1.0,0.1559546313799622
41366,1.0,1.0,0.8,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.5331666666666663,1.0,0.13298969072164954
41851,1.0,0.95,1.0,0.42857142857142855,0.5,0.8,0.9,1.0,0.8,0.8,0.8333333333333334,3.582333333333333,1.0,0.19533527696793
45325,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.26,1.0,0.17328170377541136
31977,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,0.75,0.8,1.0,1.0,0.6666666666666666,2.5748333333333333,1.0,0.21384803921568632
32418,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.612333333333333,1.0,0.20035778175313065
32896,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.833,1.0,0.1549960660896932
34131,1.0,1.0,1.0,0.6857142857142857,0.0,0.8,0.9,1.0,1.0,1.0,0.6666666666666666,1.6105,1.0,0.6027227722772278
38143,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,1.0,1.0,1.0,1.0,1.0,3.686166666666667,1.0,0.333079268292683
39541,1.0,0.8999999999999999,1.0,0.6571428571428571,0.8,0.8,0.75,1.0,1.0,1.0,0.8333333333333334,3.673666666666666,1.0,0.14819427148194278
39709,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,3.1863333333333337,1.0,0.10587382160986217
39728,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.75,3.7851666666666666,1.0,0.3926325247079963
41481,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.8991666666666664,1.0,0.3475815523059617
45233,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,2.8303333333333334,1.0,0.4031007751937985
50615,1.0,1.0,1.0,0.9428571428571428,0.0,1.0,1.0,1.0,1.0,1.0,0.4166666666666667,3.1060000000000003,1.0,0.3108614232209738
50995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,2.9705,1.0,0.15480844409695085
52120,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.8675,1.0,0.2446700507614213
52720,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,4.0,1.0,0.4455852156057496
53276,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,0.9,1.0,0.8,1.0,1.0,3.732333333333333,1.0,0.2308724832214765
53763,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,3.576833333333333,1.0,0.3737574552683896
25755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.715333333333333,1.0,0.3094669848846459
26929,1.0,0.95,1.0,0.7142857142857143,0.0,1.0,0.9,0.8,0.5,0.5,0.5,2.8636666666666666,1.0,0.3754152823920265
27606,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.753333333333333,1.0,0.18063754427390788
35433,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.769833333333333,1.0,0.2277639235245221
40819,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.8401666666666667,1.0,0.08130939809926085
41717,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.9166666666666666,2.499166666666666,1.0,0.09643255295429216
46307,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,2.6666666666666665,1.0,0.11820480404551212
48111,0.9,0.95,1.0,0.9428571428571428,0.5,1.0,0.5,0.8,0.8,0.5,0.6666666666666666,3.846333333333333,1.0,0.4667697063369398
50192,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.1276666666666664,1.0,0.40625
50433,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,2.930333333333333,1.0,0.26692456479690513
21004,1.0,0.95,1.0,0.9428571428571428,0.0,0.8,0.65,1.0,0.5,1.0,0.75,3.6765,1.0,0.7118644067796611
40612,1.0,1.0,1.0,0.8714285714285713,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.3683333333333336,1.0,0.07023705004389816
45061,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.1459999999999995,1.0,0.4771140418929402
48184,1.0,1.0,1.0,0.7142857142857143,0.0,0.8,0.5,1.0,0.5,1.0,0.6666666666666666,3.4956666666666667,0.5,0.8057971014492755
53337,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.555,1.0,0.41910499139414814
13956,1.0,0.8500000000000001,1.0,0.6571428571428571,0.0,0.5,0.5,1.0,0.5,0.5,0.5,2.6245,0.8,0.9816176470588236
17687,1.0,0.9,0.8,0.6571428571428571,0.0,0.5,0.5,0.8,0.5,0.8,0.3333333333333333,2.503833333333333,1.0,0.2500000000000001
17793,1.0,0.95,1.0,0.7999999999999999,0.5,0.8,0.9,0.8,0.5,0.8,0.75,3.2608333333333333,1.0,0.6484018264840182
22799,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.318833333333333,1.0,0.3652694610778444
29003,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,0.8,1.0,0.3333333333333333,3.12,1.0,0.4039855072463767
30464,1.0,1.0,0.8,0.9428571428571428,0.5,1.0,0.9,1.0,0.5,0.8,0.0,2.1305,1.0,0.09822866344605488
31731,1.0,1.0,1.0,0.9428571428571428,0.5,0.8,1.0,1.0,1.0,1.0,0.3333333333333333,2.8688333333333333,1.0,0.1668063704945516
35637,1.0,1.0,1.0,0.7142857142857143,0.0,0.8,0.5,1.0,0.5,0.8,0.25,3.115333333333333,0.5,1.232876712328767
41160,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,0.8,0.8,0.8333333333333334,3.5391666666666666,1.0,0.2601092896174863
42290,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.5,3.3203333333333336,1.0,0.3011764705882352
47190,1.0,1.0,1.0,0.5714285714285714,0.5,0.5,0.25,1.0,0.0,0.8,0.6666666666666666,2.1540000000000004,1.0,0.09846153846153853
47316,1.0,1.0,1.0,0.8857142857142858,0.5,0.8,0.8,1.0,0.5,1.0,0.5,3.4466666666666668,1.0,0.7136363636363636
47506,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,0.5,1.0,0.5,3.8991666666666656,1.0,0.32761904761904753
48764,1.0,1.0,1.0,1.0,1.0,0.8,0.5,1.0,0.5,0.8,0.8333333333333334,2.8135,1.0,0.9442508710801396
51758,0.8,0.7,1.0,0.37142857142857144,0.0,0.0,0.0,0.8,0.0,0.8,0.3333333333333333,2.876333333333333,0.8,0.4080717488789237
52302,1.0,0.95,1.0,0.8857142857142858,0.5,0.5,0.25,0.5,0.0,0.5,0.5,2.8593333333333337,0.8,0.405982905982906
52924,1.0,1.0,1.0,1.0,0.8,0.8,0.4,1.0,0.0,1.0,0.75,3.3281666666666667,1.0,1.5115207373271888
36099,1.0,0.8500000000000001,0.8,0.7142857142857143,0.0,0.5,0.8,1.0,0.5,0.5,0.75,3.361166666666667,1.0,0.447565543071161
37247,1.0,0.9,1.0,0.5714285714285714,0.0,0.5,0.0,0.8,0.0,0.5,0.5833333333333334,3.3975000000000004,0.0,0.5454545454545453
41740,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,0.5,2.2816666666666667,1.0,0.18508474576271194
42243,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.8,1.0,0.8,0.5833333333333334,3.5665,1.0,0.3278688524590164
46132,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.5,0.8,0.5,2.1488333333333336,1.0,0.34782608695652184
50080,1.0,1.0,1.0,0.5142857142857143,0.0,0.8,0.9,1.0,0.8,1.0,0.5,2.151666666666667,1.0,0.1595394736842106
30749,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,0.8,0.5,0.8,0.75,3.3636666666666666,1.0,0.6699266503667483
32147,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.840666666666667,1.0,0.0861504907306433
38419,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,0.5,0.5,0.5,0.8333333333333334,2.442166666666667,1.0,0.0575079872204473
41231,1.0,0.95,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.4251666666666662,1.0,0.16966292134831454
41338,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,0.8,0.8,0.6666666666666666,3.736333333333333,1.0,0.4259259259259259
41532,0.9,0.95,0.8,0.5714285714285714,0.0,0.5,0.9,1.0,0.8,0.8,0.8333333333333334,3.4008333333333334,1.0,0.3465517241379309
45506,1.0,1.0,0.5,0.7142857142857143,0.0,0.8,0.9,1.0,0.8,0.8,0.8333333333333334,3.540833333333333,1.0,0.32608695652173897
49022,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,0.8,1.0,0.75,3.107333333333333,1.0,0.22572178477690286
50273,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,2.540833333333333,1.0,0.05952380952380953
52231,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.725,1.0,0.25287356321839083
53502,1.0,1.0,1.0,0.8285714285714286,0.0,1.0,0.9,1.0,1.0,1.0,0.5,2.9058333333333337,1.0,0.05913978494623656
53647,1.0,1.0,1.0,0.6571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.7101666666666677,1.0,0.33563672260612043
53656,1.0,1.0,1.0,0.9428571428571428,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.183666666666667,1.0,0.1379621280432822
35168,1.0,1.0,1.0,0.8857142857142858,0.5,1.0,1.0,1.0,1.0,1.0,0.75,3.6045,1.0,0.29390681003584224
41252,1.0,0.95,1.0,0.7142857142857143,0.5,1.0,0.75,1.0,1.0,1.0,0.0,3.2451666666666665,1.0,0.18147684605757194
41312,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6035,1.0,0.10284920083391233
19777,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,0.8,1.0,0.16666666666666666,1.7358333333333331,1.0,0.3932748538011696
20523,0.8,0.7250000000000001,1.0,0.7142857142857143,0.0,0.5,0.25,1.0,0.0,0.5,0.4166666666666667,2.3366666666666664,0.8,1.0821256038647342
20626,1.0,0.8500000000000001,1.0,0.5714285714285714,0.0,0.8,0.5,1.0,0.5,0.8,0.3333333333333333,1.3393333333333333,1.0,0.7796143250688707
27164,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,0.9,1.0,0.5,0.5,0.3333333333333333,1.3911666666666669,1.0,0.11298482293423275
27849,1.0,1.0,1.0,0.7142857142857143,0.5,1.0,0.5,1.0,0.5,0.8,0.4166666666666667,2.703333333333333,1.0,1.1188524590163935
27877,0.5,0.375,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.6256666666666666,1.0,inf
29680,1.0,0.8,1.0,0.6571428571428571,0.0,0.8,0.5,0.8,0.8,0.8,0.0,3.0781666666666667,1.0,0.3591022443890274
32116,1.0,1.0,0.8,0.7142857142857143,0.8,1.0,0.9,1.0,0.8,0.8,0.16666666666666666,1.6245,1.0,0.1242514970059882
34893,1.0,1.0,1.0,0.8285714285714285,0.0,1.0,0.8,0.5,0.0,0.5,0.25,1.9415,1.0,0.7504025764895329
38533,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.612333333333333,1.0,0.3654024051803885
41106,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.662833333333333,1.0,0.06929637526652452
41537,1.0,1.0,1.0,0.7428571428571429,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,2.8418333333333337,1.0,0.051959114139693306
42194,1.0,1.0,1.0,0.5714285714285714,0.0,0.8,1.0,1.0,1.0,1.0,0.6666666666666666,3.0531666666666664,1.0,0.17921830314585316
43959,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,0.9,1.0,0.8,1.0,0.5,2.421,1.0,0.5687263556116015
44099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.5126666666666666,1.0,0.12655086848635233
45319,1.0,1.0,0.8,0.7999999999999999,0.5,1.0,0.9,1.0,1.0,1.0,0.25,3.200333333333333,1.0,0.30693069306930704
46719,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.179,1.0,0.1524064171122994
50856,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.8,1.0,0.9166666666666666,3.099333333333333,1.0,0.744721689059501
51164,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.5385000000000004,1.0,0.4338768115942028
27754,0.65,0.575,1.0,0.6571428571428571,0.0,0.0,0.0,0.8,0.0,0.0,0.6666666666666666,2.1605,1.0,inf
30880,0.9,0.825,0.8,0.5142857142857143,0.0,0.8,0.5,0.8,0.0,0.5,0.0,1.906666666666667,1.0,0.5721153846153846
33499,1.0,0.9,1.0,0.7142857142857143,0.0,0.8,0.0,0.8,0.0,0.5,0.3333333333333333,1.7043333333333333,0.8,1.0579710144927534
33863,1.0,0.9,0.8,0.5142857142857143,0.0,0.8,0.8,0.5,0.8,0.8,0.3333333333333333,1.625,1.0,0.11856823266219232
35160,0.9,0.8999999999999999,0.8,0.5714285714285714,0.5,0.8,1.0,1.0,0.5,0.8,0.5833333333333334,1.6616666666666664,1.0,0.14285714285714288
40816,1.0,1.0,1.0,0.6857142857142857,0.5,1.0,0.9,1.0,1.0,1.0,1.0,3.2345,1.0,0.3534844668345927
43273,1.0,0.95,1.0,0.5714285714285714,0.0,0.8,1.0,1.0,0.8,1.0,1.0,3.8041666666666663,1.0,0.3368983957219252
43346,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.7615,1.0,0.27622950819672143
44156,0.75,0.575,1.0,0.8571428571428571,0.5,0.5,0.0,1.0,0.0,0.5,0.16666666666666666,2.4695,1.0,0.31034482758620685
44450,1.0,1.0,1.0,0.6571428571428571,0.5,1.0,1.0,1.0,0.8,1.0,0.5,1.5073333333333334,1.0,0.2444870565675935
46407,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,3.9525,1.0,0.14598540145985406
51561,0.9,0.8500000000000001,1.0,0.7142857142857143,0.5,0.8,0.5,0.8,0.0,0.0,0.6666666666666666,2.478333333333333,1.0,0.8264984227129338
51669,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,3.7588333333333335,1.0,0.3490304709141274
53186,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,1.0,1.0,0.8,0.8,0.5833333333333334,3.2738333333333336,1.0,0.5238095238095237
53401,1.0,0.95,1.0,0.8857142857142858,0.5,1.0,0.65,1.0,0.8,0.8,0.8333333333333334,2.531,1.0,0.4145658263305321
33014,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,2.903,1.0,0.2413793103448276
38551,1.0,1.0,1.0,0.8571428571428571,0.0,0.5,0.5,1.0,0.0,1.0,0.4166666666666667,2.317333333333333,1.0,1.3179012345679009
45509,1.0,1.0,0.8,0.7999999999999999,0.5,0.5,0.5,1.0,0.5,0.8,0.6666666666666666,3.077833333333333,1.0,0.4967032967032967
32511,0.9,0.95,0.8,0.42857142857142855,0.0,0.8,0.75,0.8,0.5,0.5,0.6666666666666666,1.7348333333333334,1.0,0.23025210084033615
40810,1.0,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,3.4153333333333333,1.0,0.35903814262023226
48600,1.0,1.0,1.0,0.9428571428571428,1.0,1.0,1.0,1.0,0.5,1.0,0.9166666666666666,4.0,1.0,0.3549668874172186
24881,1.0,0.95,1.0,0.9428571428571428,1.0,0.8,0.5,1.0,0.5,0.8,0.6666666666666666,3.400166666666667,1.0,1.006896551724138
27742,0.9,0.7749999999999999,0.8,0.5714285714285714,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.058,0.5,0.9029850746268656
40477,1.0,1.0,1.0,0.7428571428571429,0.5,0.8,0.65,0.8,0.0,0.8,0.5,2.337333333333333,1.0,0.7534246575342466
23145,1.0,1.0,1.0,0.8571428571428571,1.0,1.0,0.9,1.0,0.5,0.8,0.4166666666666667,2.1711666666666667,1.0,0.0964083175803403
38885,1.0,1.0,1.0,0.7142857142857143,0.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.3386666666666667,1.0,0.1036161335187761
50027,1.0,1.0,1.0,0.39999999999999997,0.0,1.0,1.0,1.0,1.0,0.8,0.5,2.7383333333333333,1.0,0.2338262476894641
16375,1.0,1.0,1.0,0.8857142857142858,0.8,1.0,0.9,0.8,0.5,1.0,0.8333333333333334,3.158,1.0,0.3401162790697673
33303,1.0,0.95,1.0,0.8571428571428571,0.8,0.5,0.65,1.0,0.5,0.8,0.5833333333333334,3.225,1.0,0.8564593301435408
34913,1.0,0.8999999999999999,1.0,0.6571428571428571,0.0,0.5,0.8,1.0,0.0,0.8,0.5833333333333334,2.029666666666667,1.0,0.3426294820717132
32118,0.9,1.0,1.0,0.7999999999999999,0.5,1.0,1.0,0.5,1.0,1.0,0.5,3.107166666666666,1.0,0.6090047393364928
51828,1.0,1.0,1.0,0.5714285714285714,0.5,1.0,0.9,0.8,0.8,0.5,0.8333333333333334,1.9201666666666668,1.0,0.20257826887661146
31877,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.2404999999999995,1.0,0.3140311804008909
37392,0.65,0.575,1.0,0.5142857142857143,0.0,0.0,0.5,0.5,0.0,0.5,0.5,2.44,1.0,1.184466019417476
53571,0.9,0.9,1.0,0.8857142857142858,0.8,0.8,0.0,0.5,0.0,0.0,0.3333333333333333,3.6646666666666663,1.0,0.5463414634146341
43839,0.9,0.375,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.5,0.5833333333333334,4.0,0.0,0.13523131672597866
50472,0.9,0.875,1.0,0.8571428571428571,0.5,0.8,0.25,1.0,0.0,0.5,0.0,3.340333333333333,1.0,inf
50630,1.0,1.0,1.0,0.9428571428571428,0.8,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,3.6365,1.0,0.6010582010582011
41757,1.0,0.95,0.8,0.6,0.0,1.0,0.9,1.0,0.8,0.8,0.25,2.735666666666667,1.0,0.5537555228276877
33569,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.9,0.8,0.8,0.8,0.8333333333333334,3.2891666666666666,1.0,0.163444639718805
34115,1.0,1.0,1.0,0.7142857142857143,0.0,0.8,0.25,0.8,0.0,0.8,0.08333333333333333,1.8883333333333332,1.0,0.3424124513618676
40555,1.0,0.825,1.0,0.8571428571428571,0.5,0.8,0.0,1.0,0.0,0.5,0.5833333333333334,2.7288333333333337,0.0,1.0055555555555555
40753,1.0,0.75,1.0,1.0,0.5,1.0,0.0,0.8,0.0,0.8,0.16666666666666666,1.3156666666666668,0.5,0.2049689440993788
45222,1.0,0.9,1.0,0.8571428571428571,0.8,0.5,0.25,0.8,0.0,0.0,0.4166666666666667,2.8005,0.5,0.3715846994535518
51387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.1355,0.0,0.2875000000000001
52191,0.65,0.5,1.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,1.6358333333333337,1.0,0.6795366795366795
24191,1.0,0.8,1.0,0.5714285714285714,0.5,0.5,0.8,1.0,0.8,1.0,0.5,1.957833333333333,1.0,0.2691131498470947
26304,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,0.9,1.0,1.0,1.0,0.4166666666666667,2.6460000000000004,1.0,0.14596774193548395
26872,1.0,0.8999999999999999,1.0,0.6571428571428571,0.0,1.0,0.9,0.8,0.8,1.0,0.4166666666666667,1.0596666666666663,1.0,0.2096069868995634
27005,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.75,0.8,0.8,1.0,0.3333333333333333,1.6224999999999998,0.5,0.3311258278145696
27416,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,1.9876666666666667,1.0,1.7511244377811093
27543,1.0,1.0,1.0,0.8571428571428571,0.5,0.8,1.0,1.0,1.0,1.0,0.8333333333333334,2.7645,1.0,0.10240334378265424
30059,1.0,0.95,0.8,0.7142857142857143,0.5,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,2.825833333333333,1.0,0.464975845410628
30215,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,2.4619999999999997,1.0,0.34424603174603163
30907,1.0,1.0,1.0,0.8571428571428571,0.5,1.0,1.0,0.8,1.0,1.0,0.0,2.637166666666667,1.0,0.4212678936605317
32973,1.0,0.95,1.0,0.6,0.5,1.0,0.65,1.0,0.5,1.0,0.3333333333333333,1.5548333333333335,1.0,0.6301115241635689
33814,1.0,1.0,1.0,0.7999999999999999,0.0,1.0,1.0,1.0,1.0,1.0,0.5833333333333334,2.0205,1.0,0.2459677419354838
33945,1.0,0.95,0.5,0.8571428571428571,0.5,0.8,0.75,0.8,0.5,0.8,0.5833333333333334,1.7898333333333334,1.0,0.951578947368421
34170,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.0,3.1773333333333333,1.0,0.2880382775119618
34509,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,2.886333333333333,1.0,0.2863636363636364
34788,1.0,1.0,1.0,0.7428571428571429,0.8,1.0,1.0,1.0,1.0,0.8,0.16666666666666666,2.6889999999999996,1.0,0.11771700356718184
34837,0.9,0.65,1.0,0.42857142857142855,0.0,1.0,0.65,0.8,0.8,1.0,0.4166666666666667,1.5951666666666666,1.0,0.1210762331838564
35369,1.0,1.0,1.0,0.8571428571428571,0.0,1.0,1.0,1.0,1.0,1.0,0.75,3.3128333333333337,1.0,0.19850586979722512
35939,1.0,1.0,1.0,0.8571428571428571,0.8,1.0,0.5,1.0,1.0,1.0,0.5,2.6686666666666667,1.0,0.16831683168316833
