Session,Response,Type,Item,WCPM,Accuracy,Prosody,Retell,SAQ1,SAQ2
38782,661079,3026,2904,91.4,0.93,2.5,1.015,2,0
38793,661188,3026,2803,81.8,0.86,2.3,1.693,1,0
38793,661192,3026,2902,86.2,0.974,2.4,2.503,0,2
38793,661196,3026,3106,107.8,1,2.9,2.408,0,0
38858,661751,3026,2001,119.3,1,3.4,3.908,2,2
38858,661755,3026,1502,130.1,1,3.6,2.866,2,2
38858,661759,3026,1703,106.1,1,3.2,2.631,2,2
38866,661826,3026,2701,55.3,0.889,1.7,3.006,2,0
38866,661831,3026,420,58.7,0.955,1.8,2.8605,2,2
38866,661836,3026,2403,35.4,0.658,1.4,1.807,2,2
38877,661902,3026,410,84.8,0.929,2.5,3.1945,2,2
38877,661906,3026,2504,103.9,0.973,2.9,3.2255,2,0
38877,661910,3026,2101,101.7,1,2.9,3.252,0,2
38885,661978,3026,450,152.8,1,3.9,2.916,2,2
38885,661982,3026,2503,133.4,1,3.5,3.1,0,2
38885,661986,3026,320,149,1,3.9,4,2,2
38887,662015,3026,520,35.3,0.615,1.3,1.188,2,2
38887,662019,3026,2402,22.4,0.31,1.1,0.7685,2,2
38887,662023,3026,2904,20.6,0.28,1.2,1.024,2,2
38907,662180,3026,2401,108,1,3.5,4,2,2
38907,662185,3026,350,108.1,1,3.1,3.4295,2,2
38907,662190,3026,2203,92.7,1,2.6,4,2,2
38931,662408,3026,2701,83.1,0.855,2.8,3.297,,
38931,662413,3026,420,88.6,0.831,2.6,1.299,,
38931,662418,3026,2403,119.1,1,3.3,3.411,,
38957,662616,3026,410,81.3,1,2.3,3.444,0,2
38957,662620,3026,2504,77.7,0.973,2.2,0.3385,2,0
38957,662624,3026,2101,0,0,-1,2.2725,0,0
38996,662984,3026,2401,123.6,1,4.3,3.9135,2,2
38996,662988,3026,350,132.9,1,4,3.1655,2,2
38996,662992,3026,2203,100.5,0.989,3.3,3.7595,2,0
39030,663306,3026,450,99.2,1,2.8,2.701,2,0
39030,663310,3026,2503,71.2,1,2.1,2.92,0,2
39030,663314,3026,320,86.1,1,2.6,3.116,2,0
39078,663726,3026,410,104.9,1,3.1,2.089,2,2
39078,663730,3026,2504,125,1,3.3,2.4835,0,0
39078,663734,3026,2101,89,1,2.8,1.9445,2,2
39115,664102,3026,1505,101.7,0.947,3.2,3.758,0,0
39115,664106,3026,1807,121.6,1,3.4,3.38,2,2
39115,664110,3026,1804,138.7,1,3.7,3.0825,2,2
39120,664151,3026,2701,82,1,2.7,3.355,2,2
39120,664155,3026,420,77.9,0.978,2.7,2.501,2,2
39120,664160,3026,2403,111.5,1,3.4,4,2,2
39121,664169,3026,2401,109.7,0.802,2.1,2.78,2,0
39121,664173,3026,350,24.3,0.438,1.4,3.1135,2,2
39121,664177,3026,2203,18.6,0.273,1.3,1.801,0,0
39301,665573,3026,2803,168.3,1,4.4,4,2,2
39301,665578,3026,2902,167.6,1,4.4,3.6525,1,2
39301,665582,3026,3106,158.1,0.949,4.2,3.0765,2,0
39310,665652,3026,2803,69.5,0.645,2,2.7715,0,0
39310,665656,3026,2902,81.5,0.836,2.1,2.433,0,2
39310,665661,3026,3106,91,0.333,2.4,2.1105,1,1
39344,665915,3026,2302,140.6,1,4,3.1845,2,2
39344,665920,3026,2102,132,1,3.7,3.485,0,2
39344,665925,3026,310,139,1,3.8,4,2,2
39365,666088,3026,2302,121.6,1,3.3,4,2,2
39365,666092,3026,2102,118.4,0.627,3.3,2.494,2,2
39365,666096,3026,310,133.7,1,3.4,3.9645,2,0
39396,666298,3026,520,67.5,1,2.5,3.0195,2,0
39396,666302,3026,2402,75.4,1,2.6,2.7665,2,2
39396,666306,3026,2904,48.2,0.94,2,1.544,2,2
39486,666986,3026,2001,130.5,1,3.4,4,2,2
39486,666990,3026,1502,129.6,1,2.9,3.5915,2,2
39486,666994,3026,1703,109.2,1,2.9,2.915,0,2
39541,667612,3026,450,83.4,1,2.4,3.8895,2,2
39541,667616,3026,2503,69.9,0.938,2,3.3145,0,2
39541,667620,3026,320,89.6,1,2.6,3.817,2,2
39606,668208,3026,410,113.6,1,3.7,3.6915,0,2
39606,668212,3026,2504,118.3,0.907,3.8,2.432,2,0
39606,668216,3026,2101,104.5,1,3.5,2.8965,2,2
39640,668462,3026,1401,106.3,1,2.9,2.261,0,2
39640,668467,3026,1603,95.5,1,2.6,1.775,1,0
39640,668471,3026,1903,90.9,1,2.5,2.6075,2,1
39707,669023,3026,1505,22.5,0.526,1.3,2.799,0,0
39707,669028,3026,1807,29.1,0.514,1.4,1.8825,0,0
39707,669033,3026,1804,16,0.333,1.1,0.865,0,0
39709,669062,3026,450,146.1,1,3.9,4,0,2
39709,669066,3026,2503,144.8,1,4,2.967,0,2
39709,669070,3026,320,134.2,1,3.7,2.592,2,2
39728,669289,3026,1401,128.6,1,3.3,4,2,0
39728,669293,3026,1603,122.1,1,3,4,2,2
39728,669297,3026,1903,90.5,1,2.4,3.3555,2,1
39768,669638,3026,2401,95,1,2.9,4,2,2
39768,669642,3026,350,95.3,0.988,2.6,4,2,0
39768,669647,3026,2203,81.7,1,2.5,4,2,2
39842,670342,3026,2701,124.1,0.94,3.6,2.9005,0,2
39842,670346,3026,420,59.3,0.652,2,2.518,1,2
39842,670350,3026,2403,137,0.886,3.7,2.7555,0,0
39861,670567,3026,2302,130.8,1,3.9,4,0,2
39861,670571,3026,2102,128.9,1,3.6,4,2,2
39861,670575,3026,310,166.8,1,4.4,4,2,2
39880,670808,3026,2401,138.1,1,3.6,3.714,0,2
39880,670812,3026,350,144.6,0.938,3.5,3.3075,2,0
39880,670816,3026,2203,169.7,1,4.3,2.802,0,2
39888,670912,3026,2701,193.7,1,4.6,3.2255,2,2
39888,670916,3026,420,155.1,1,4.3,2.952,2,2
39888,670920,3026,2403,164.5,1,4.5,3.3735,2,2
39903,671028,3026,2302,114.4,0.963,2.9,3.58,0,0
39903,671032,3026,2102,102.1,0.947,2.8,2.1725,2,2
39903,671036,3026,310,104.8,0.793,2.9,2.834,2,0
39907,671086,3026,2701,126.1,1,4.1,3.586,0,2
39907,671090,3026,420,111.8,0.978,3.6,2.262,2,2
39907,671094,3026,2403,109.2,1,4.1,3.305,2,2
39962,671714,3026,2701,66.3,0.966,2.3,2.417,2,2
39962,671719,3026,420,79,0.966,2.5,2.4165,2,2
39962,671724,3026,2403,75.2,0.949,2.4,2.63,2,2
39988,671984,3026,2401,61.5,0.988,2.3,1.8825,2,2
39988,671988,3026,350,83.7,1,2.6,2.82,2,2
39988,671992,3026,2203,87,1,2.9,3.415,2,0
40178,673596,3026,2801,106.3,0.909,3.3,2.135,0,0
40178,673600,3026,3105,94.5,0.904,3.1,1.8645,0,0
40178,673604,3026,2601,115.6,0.983,3.2,2.3855,2,0
40181,673622,3026,410,77.6,0.971,2.5,3.1015,2,2
40181,673626,3026,2504,98.2,1,3.4,4,2,0
40181,673630,3026,2101,82.9,0.986,2.8,4,2,2
40212,673870,3026,410,150.1,1,4.4,2.6855,2,2
40212,673875,3026,2504,129.4,0.987,3.9,3.03,2,0
40212,673880,3026,2101,121.9,1,4,3.3235,2,2
40222,673983,3026,2701,90.9,0.983,3.4,3.0405,,
40222,673987,3026,420,101.5,0.989,3.5,2.8245,,
40222,673991,3026,2403,90.3,1,3.5,3.338,,
40347,675060,3026,2401,107.8,1,3.4,3.061,0,2
40347,675065,3026,350,130.2,0.988,3.3,3.601,2,2
40347,675070,3026,2203,111.3,1,3.2,3.363,2,2
40403,675531,3026,2401,78.7,1,2.5,3.3935,2,2
40403,675535,3026,350,76.1,0.912,1.9,2.8485,2,2
40403,675539,3026,2203,85.7,1,2.6,2.566,0,2
40416,675671,3026,2401,123.9,1,3.7,3.514,2,2
40416,675675,3026,350,141.5,1,4,2.6035,2,2
40416,675679,3026,2203,121.5,1,3.8,4,2,2
40477,676247,3026,1401,59.7,1,1.8,2.7865,2,2
40477,676251,3026,1603,37.3,0.764,1.4,2.195,2,0
40477,676255,3026,1903,38,0.697,1.4,2.0305,0,0
40509,676550,3026,410,175.4,0.986,4.6,4,0,0
40509,676554,3026,2504,182.6,1,4.7,4,2,2
40509,676558,3026,2101,164.8,1,4.5,3.544,2,2
40517,676652,3026,2401,76.4,1,2.8,3.36,2,2
40517,676656,3026,350,82.1,0.988,2.6,3.53,2,0
40517,676660,3026,2203,98.4,1,3.2,4,2,2
40523,676725,3026,2701,165.4,1,4.4,1.9655,2,2
40523,676729,3026,420,165.8,1,4.4,3.128,2,2
40523,676733,3026,2403,130,1,4,2.6295,2,2
40555,677039,3026,1401,35.7,1,1.3,4,0,2
40555,677044,3026,1603,33.8,0.597,1.2,2.056,2,0
40555,677049,3026,1903,35.9,0.408,1.1,2.1305,2,1
40595,677402,3026,2801,78.4,0.955,2.5,1.6785,0,0
40595,677406,3026,3105,94.6,0.973,2.7,1.883,0,2
40595,677410,3026,2601,78,0.974,2.2,1.812,2,0
40612,677677,3026,450,115.8,0.966,3.5,4,2,2
40612,677681,3026,2503,119.5,1,3.6,3.508,0,2
40612,677685,3026,320,112.8,1,3.5,2.597,2,2
40615,677731,3026,1505,114.3,0.719,3.7,3.829,2,0
40615,677735,3026,1807,128.9,1,3.6,2.338,0,0
40615,677740,3026,1804,134.9,1,3.7,3.05,2,2
40643,678079,3026,2801,115.7,1,3.6,3.774,0,2
40643,678084,3026,3105,114.8,1,3.4,3.6795,2,0
40643,678089,3026,2601,120.2,0.983,3.5,2.6575,0,2
40650,678167,3026,2801,132.5,1,3.4,3.6715,2,2
40650,678171,3026,3105,107,0.993,3,2.229,2,0
40650,678176,3026,2601,114.1,0.991,3.1,3.1685,0,0
40655,678250,3026,2302,58.5,0.963,2.2,3.7725,2,2
40655,678254,3026,2102,60.3,1,2.3,2.927,0,2
40655,678258,3026,310,59.2,0.977,2,3.6455,2,2
40657,678286,3026,2801,109.5,1,3.5,2.9005,0,2
40657,678290,3026,3105,82.7,0.959,2.8,1.819,0,0
40657,678294,3026,2601,137.4,0.991,3.5,2.853,2,2
40668,678392,3026,2801,154.4,1,4.3,4,2,2
40668,678396,3026,3105,157.3,1,4.4,2.8115,2,0
40668,678400,3026,2601,169.2,1,4.4,2.849,2,2
40691,678675,3026,450,124.5,1,3.6,3.2445,2,2
40691,678679,3026,2503,114.2,0.988,3.3,2.8735,0,0
40691,678683,3026,320,125.4,0.921,3.2,4,0,0
40753,679446,3026,1401,18.5,0.667,1.1,3.9325,0,2
40753,679451,3026,1603,13,0.208,1,0.0145,0,0
40753,679456,3026,1903,15.3,0.276,1.1,0,0,0
40760,679527,3026,330,67.5,0.865,2.1,3.6395,0,2
40760,679531,3026,2201,90.8,0.988,2.7,2.0525,0,1
40760,679535,3026,2202,81.5,0.877,2.4,1.7625,2,2
40786,679805,3026,2801,112.8,1,4,2.774,2,2
40786,679809,3026,3105,90.2,0.966,3.2,2.0725,0,0
40786,679813,3026,2601,110.4,1,3.7,2.81,2,2
40810,680169,3026,450,145.1,1,4,3.6035,2,0
40810,680173,3026,2503,88.1,0.951,2.7,4,0,2
40810,680177,3026,320,122.1,0.978,3.5,2.6425,2,2
40816,680249,3026,450,123.5,1,3.4,3.775,2,2
40816,680253,3026,2503,83.9,1,2.4,2.9545,2,2
40816,680257,3026,320,134.1,1,3.9,2.974,2,2
40819,680293,3026,450,99.1,1,3.4,2.656,0,2
40819,680297,3026,2503,88.9,1,3,2.799,0,2
40819,680301,3026,320,98.1,1,3.3,3.0655,0,2
40828,680416,3026,2801,137.8,0.966,3.8,2.888,0,2
40828,680421,3026,3105,180.8,0.986,4.5,3.4735,0,0
40828,680426,3026,2601,189.1,1,4.5,2.6725,2,2
40865,680973,3026,330,27.6,0.449,1.3,2.2525,0,0
40865,680977,3026,2201,21.1,0.36,1.2,1.9795,0,1
40865,680981,3026,2202,30.2,0.466,1.4,1.9505,2,0
40867,681009,3026,1505,78.1,1,2.5,3.85,0,2
40867,681013,3026,1807,72.7,1,2.2,3.4435,1,0
40867,681017,3026,1804,76.3,1,2.4,3.2955,2,2
40869,681049,3026,2801,90.9,0.955,2.8,2.6555,0,2
40869,681053,3026,3105,84.2,0.938,2.5,3.2535,0,0
40869,681057,3026,2601,93,0.957,2.7,3.257,2,2
40885,681326,3026,450,149,1,4.1,2.3315,2,2
40885,681330,3026,2503,125.2,1,3.7,3.5365,2,2
40885,681334,3026,320,137,1,4.1,3.7115,0,2
40887,681363,3026,330,53.8,0.899,2.1,2.143,2,2
40887,681367,3026,2201,48,0.791,1.8,1.6455,0,1
40887,681371,3026,2202,62.4,0.945,2.1,1.7765,2,0
40897,681524,3026,2801,86.2,1,3.1,2.872,2,2
40897,681528,3026,3105,92.6,0.973,3.1,2.421,0,2
40897,681532,3026,2601,113.4,0.966,3.5,2.9525,2,0
40916,681866,3026,2801,106.2,1,3.4,4,2,2
40916,681870,3026,3105,99.9,0.979,3.3,3.6645,2,2
40916,681874,3026,2601,139,1,4.1,3.599,2,2
40920,681942,3026,2801,95.4,0.989,3.1,2.845,2,2
40920,681946,3026,3105,104.8,0.993,3.3,1.339,0,0
40920,681950,3026,2601,126.6,1,3.7,1.5065,2,0
40941,682305,3026,2801,132.4,1,4,2.949,2,2
40941,682309,3026,3105,127.1,1,3.9,2.594,2,0
40941,682314,3026,2601,129.1,1,3.7,3.3595,2,2
40943,682342,3026,450,118.9,1,3.3,4,2,2
40943,682346,3026,2503,91,1,2.5,2.609,2,2
40943,682351,3026,320,101.8,0.865,3,3.4935,0,2
40964,682698,3026,330,103.4,1,2.7,2.6815,0,0
40964,682702,3026,2201,95.2,0.86,3,1.649,1,1
40964,682706,3026,2202,96.5,0.822,3,2.0545,0,2
41030,683757,3026,2302,31.2,0.549,1.6,2.5215,2,2
41030,683761,3026,2102,47,0.867,1.7,3.041,0,2
41030,683765,3026,310,46.8,0.805,1.6,3.9505,2,0
41033,683815,3026,2801,169.6,1,4.5,3.536,2,2
41033,683819,3026,3105,106.8,0.918,3.3,2.6155,0,0
41033,683823,3026,2601,107.8,0.983,3.1,3.12,2,0
41057,684239,3026,1505,50.3,0.912,1.8,4,0,0
41057,684243,3026,1807,47.2,0.903,1.6,3.8875,1,2
41057,684247,3026,1804,55.7,1,1.9,2.553,2,0
41063,684350,3026,450,100.7,1,3,2.107,2,0
41063,684354,3026,2503,92.2,1,2.8,2.1535,0,0
41063,684358,3026,320,98,1,3,2.7965,2,2
41091,684830,3026,330,77.1,0.978,2.8,3.4545,0,2
41091,684835,3026,2201,85.7,0.988,2.6,2.005,0,2
41091,684840,3026,2202,65.2,0.959,2.2,4,2,2
41105,685076,3026,330,115.4,0.955,3.6,0.685,0,2
41105,685081,3026,2201,103,1,3,1.8605,1,1
41105,685085,3026,2202,101.5,1,3.1,1.419,2,0
41106,685097,3026,450,107.5,1,3.6,3.5485,2,0
41106,685102,3026,2503,94.9,1,3.2,3.765,2,2
41106,685107,3026,320,99.2,1,3.3,3.675,2,2
41120,685369,3026,330,69.3,0.888,2.3,2.7595,0,2
41120,685373,3026,2201,76.9,1,2.5,3.041,1,1
41120,685377,3026,2202,86.9,0.986,2.6,2.907,0,2
41124,685444,3026,2801,78.7,1,2.4,2.664,2,2
41124,685449,3026,3105,71.7,0.966,2.2,2.366,0,2
41124,685453,3026,2601,84.4,0.923,2.4,1.4735,2,0
41131,685574,3026,2801,97.7,1,2.9,0.9945,0,2
41131,685578,3026,3105,92.8,1,3,0,0,0
41131,685582,3026,2601,93,1,2.9,1.7825,2,2
41135,685648,3026,410,111.6,1,3.5,3.3845,2,2
41135,685652,3026,2504,107.6,0.96,3.5,2.923,2,2
41135,685656,3026,2101,97.6,1,3.2,2.193,2,0
41148,685851,3026,1505,51.7,1,1.9,3.4785,0,2
41148,685855,3026,1807,25.3,0.472,1.3,1.539,2,0
41148,685860,3026,1804,13.6,0.275,1.1,1.2795,0,0
41151,685892,3026,1505,59.8,1,2.1,3.432,0,2
41151,685896,3026,1807,52.7,0.958,1.8,2.7995,0,0
41151,685900,3026,1804,52.4,0.986,1.7,3.818,2,2
41160,686013,3026,450,101.2,0.989,3,4,2,2
41160,686018,3026,2503,72.6,0.963,2.2,2.9145,0,2
41160,686022,3026,320,93.7,1,2.8,3.703,2,2
41168,686146,3026,450,85.4,1,2.8,3.381,2,2
41168,686150,3026,2503,79.3,1,2.6,3.097,2,2
41168,686154,3026,320,74.5,0.966,2.4,1.578,2,2
41173,686241,3026,2801,130.7,1,3.8,2.7935,2,0
41173,686245,3026,3105,126.6,1,3.8,2.8335,0,2
41173,686249,3026,2601,127.2,1,4,2.2205,2,0
41190,686484,3026,1505,78,1,2.3,2.3425,0,2
41190,686488,3026,1807,61.5,0.972,2,3.281,0,2
41190,686492,3026,1804,71.7,1,2,3.3815,2,0
41200,686624,3026,1505,83.8,1,2.6,3.1805,0,2
41200,686629,3026,1807,85.4,1,2.6,2.576,0,0
41200,686634,3026,1804,77.2,0.971,2.2,2.9145,2,2
41209,686763,3026,2801,110.4,1,3.7,3.196,0,2
41209,686767,3026,3105,103.4,1,3.4,3.2295,2,0
41209,686771,3026,2601,130.4,1,4,3.064,2,0
41215,686859,3026,2801,47.6,0.784,1.9,2.648,0,2
41215,686863,3026,3105,49.9,0.671,2.2,1.6325,0,0
41215,686868,3026,2601,64,1,2.6,2.1635,2,0
41221,686937,3026,2801,134.6,1,4.1,4,2,2
41221,686942,3026,3105,120.5,1,3.8,2.5165,2,2
41221,686947,3026,2601,102,0.966,3.2,3.483,2,0
41220,686958,3026,2801,93.8,0.886,2.3,3.722,0,2
41220,686962,3026,3105,98.4,0.993,2.8,2.999,0,2
41220,686966,3026,2601,98.9,0.974,2.4,3.575,2,0
41231,687125,3026,450,93.2,1,3,3.5685,2,2
41231,687130,3026,2503,83.1,1,2.6,2.93,0,2
41231,687135,3026,320,95.4,0.989,2.9,3.777,2,2
41237,687197,3026,2801,118.8,1,3.6,0.804,0,0
41237,687201,3026,3105,118.7,1,3.5,0.975,1,0
41237,687205,3026,2601,141,1,3.9,1.3175,2,2
41252,687446,3026,450,80.2,0.977,2.2,3.1,0,0
41252,687450,3026,2503,89.6,0.963,2.3,3.234,0,0
41252,687454,3026,320,89.9,0.865,2.6,3.4015,0,0
41312,688564,3026,450,136.1,1,3.8,3.811,2,2
41312,688569,3026,2503,151.2,1,4.2,3.7475,2,2
41312,688574,3026,320,151.7,1,4.2,3.252,2,2
41335,688953,3026,1505,39,1,1.8,2.742,0,2
41335,688957,3026,1807,22.9,0.403,1.4,2.8585,1,0
41335,688962,3026,1804,31.1,0.638,1.2,3.047,0,0
41338,689013,3026,1401,76.9,1,2.6,4,2,2
41338,689018,3026,1603,67,1,2.3,3.6385,2,0
41338,689023,3026,1903,51.3,0.987,1.9,3.5705,2,0
41345,689147,3026,1505,39.6,0.93,2,3.9395,2,2
41345,689152,3026,1807,62.5,0.986,2,2.965,1,0
41345,689157,3026,1804,57.5,0.913,1.8,2.411,0,0
41358,689366,3026,450,160,0.989,4,4,2,0
41358,689371,3026,2503,97.6,0.951,3,3.1285,0,2
41358,689376,3026,320,98.2,0.876,2.7,3.4405,2,2
41360,689406,3026,1505,64.6,1,1.9,3.568,0,2
41360,689411,3026,1807,52.1,0.958,1.6,3.6905,2,0
41360,689416,3026,1804,50.6,0.841,1.6,3.2835,2,0
41366,689504,3026,450,106.3,0.989,3,2.5015,2,2
41366,689508,3026,2503,91.5,1,2.7,2.687,0,2
41366,689512,3026,320,103.2,1,2.8,2.411,0,2
41380,689761,3026,2801,142,1,4.1,3.1805,2,2
41380,689766,3026,3105,119.7,0.76,3.4,2.6675,0,0
41380,689770,3026,2601,133,0.966,3.8,2.4475,0,0
41384,689835,3026,1505,23.1,0.544,1.2,3.105,0,0
41384,689839,3026,1807,20,0.389,1.3,1.7135,1,0
41384,689843,3026,1804,22.5,0.449,1.2,2.3845,0,0
41389,689927,3026,2801,118.6,1,3.7,2.333,2,2
41389,689931,3026,3105,95.2,0.966,3.1,1.6855,0,0
41389,689935,3026,2601,121.9,1,3.9,1.8485,2,2
41432,690698,3026,2801,109.7,1,3.6,1.234,2,2
41432,690702,3026,3105,81.5,1,3.1,1.558,0,0
41432,690706,3026,2601,90,0.966,3.1,2.2885,2,2
41465,691308,3026,1505,29.6,0.737,1.2,3.7025,0,0
41465,691313,3026,1807,18.9,0.375,1.2,2.791,0,0
41465,691318,3026,1804,25,0.449,1.3,4,2,0
41473,691450,3026,1505,89.6,0.895,2.6,2.7105,2,2
41473,691454,3026,1807,106.4,0.972,2.9,3.426,2,0
41473,691458,3026,1804,91.3,1,2.6,3.503,2,2
41481,691604,3026,450,105.6,1,3,2.5115,2,2
41481,691609,3026,2503,74.3,0.926,2.2,3.418,0,2
41481,691614,3026,320,90.1,0.955,2.7,2.768,2,2
41486,691702,3026,2801,82.5,0.977,2.4,1.7305,0,0
41486,691706,3026,3105,80.8,0.918,2.4,1.6135,0,0
41486,691710,3026,2601,77,0.932,2.3,1.9525,2,0
41489,691758,3026,450,102,0.989,2.9,4,0,2
41489,691763,3026,2503,52.8,0.926,2.1,3.9,0,0
41489,691768,3026,320,90.3,1,2.3,3.656,2,2
41532,692523,3026,1401,86.3,1,2.5,4,0,2
41532,692528,3026,1603,67.5,0.986,2,3.6545,2,2
41532,692533,3026,1903,57.9,0.842,1.9,2.548,2,2
41536,692600,3026,1505,36.6,0.947,1.4,3.666,2,0
41536,692605,3026,1807,27.8,0.556,1.2,2.957,1,0
41536,692610,3026,1804,25.8,0.551,1.2,2.495,0,0
41537,692621,3026,450,120.1,1,3.4,2.68,2,0
41537,692625,3026,2503,115.9,0.988,3.3,2.2945,2,0
41537,692629,3026,320,120.8,1,3.3,3.551,2,2
41568,692907,3026,520,105.5,1,3.7,3.2425,0,2
41568,692911,3026,2402,104.1,1,3.3,3.5875,2,1
41568,692915,3026,2904,88.7,0.93,2.6,2.5505,2,2
41622,693310,3026,2801,118.9,0.966,3.6,2.648,0,0
41622,693314,3026,3105,109.6,0.918,3.1,2.3445,0,0
41622,693318,3026,2601,146.2,0.957,3.9,2.755,2,2
41626,693354,3026,450,122.7,1,3.6,2.6595,2,2
41626,693358,3026,2503,110.2,1,3.3,2.5775,0,2
41626,693362,3026,320,118.8,1,3.4,2.8735,2,2
41664,693669,3026,330,37.9,0.629,1.6,1.9445,2,0
41664,693673,3026,2201,37.7,0.651,1.7,2.089,0,0
41664,693677,3026,2202,41.5,0.822,1.7,2.189,2,0
41670,693707,3026,2803,136.6,1,4.1,2.5675,2,2
41670,693711,3026,2902,162.1,1,4.3,2.47,2,0
41670,693715,3026,3106,163.5,1,4.3,1.817,0,1
41671,693726,3026,1505,48.9,0.982,1.7,2.8325,2,2
41671,693731,3026,1807,32.9,0.667,1.4,2.7365,1,0
41671,693736,3026,1804,30.4,0.594,1.3,2.7105,0,0
41717,694205,3026,450,201,1,4.7,2.999,2,2
41717,694209,3026,2503,178.5,1,4.5,2.3085,2,2
41717,694213,3026,320,181.9,1,4.6,2.19,1,2
41735,694472,3026,2801,131.1,1,3.8,3.855,2,2
41735,694476,3026,3105,95.4,0.973,3,2.5585,0,0
41735,694480,3026,2601,128.9,0.974,3.7,2.495,2,0
41740,694534,3026,450,172,1,4.4,1.483,2,2
41740,694538,3026,2503,151.2,1,4.2,3.042,0,0
41740,694543,3026,320,142.6,1,4.1,2.32,0,2
41757,694777,3026,1401,66.3,0.667,1.3,2.588,0,2
41757,694781,3026,1603,40.7,0.486,1.6,4,0,0
41757,694785,3026,1903,31.7,0.289,1.4,1.619,0,1
41802,695352,3026,450,133.3,1,4,3.5595,2,2
41802,695356,3026,2503,129.1,0.988,3.8,4,0,2
41802,695360,3026,320,130.1,1,4,3.609,2,2
41805,695409,3026,2801,139.3,0.943,3.8,2.8075,0,2
41805,695413,3026,3105,116.2,0.767,3.2,1.7915,1,0
41805,695417,3026,2601,114,0.496,3,2.04,2,2
41808,695449,3026,2801,171.4,0.852,4.3,2.717,2,2
41808,695453,3026,3105,157.6,1,4.2,1.2525,2,0
41808,695457,3026,2601,170.9,0.991,4.4,2.4255,2,2
41851,696050,3026,450,71.7,0.966,2.3,3.8335,0,2
41851,696054,3026,2503,74.3,0.988,2.7,3.443,2,2
41851,696058,3026,320,60.8,0.933,2.2,3.4705,2,2
41854,696106,3026,450,77.5,0.954,2.5,1.5395,2,2
41854,696110,3026,2503,71.7,0.963,2.6,3.472,2,2
41854,696114,3026,320,81.2,0.966,2.8,0.799,2,2
41858,696165,3026,2801,107.1,1,3.6,3.865,2,2
41858,696169,3026,3105,82.7,0.986,2.9,3.251,2,0
41858,696173,3026,2601,102.7,1,3.3,3.4695,2,2
41862,696222,3026,1505,117.9,1,3.7,3.9465,0,0
41862,696226,3026,1807,82.8,0.986,2.4,4,1,2
41862,696230,3026,1804,107.4,1,2.9,3.655,2,2
41887,696542,3026,2401,36.9,0.654,1.6,3.479,2,2
41887,696547,3026,350,41.3,0.762,1.4,3.416,2,0
41887,696551,3026,2203,33.8,0.284,1.4,2.4165,0,0
41898,696705,3026,1505,86.3,0.982,2.4,2.1455,0,0
41898,696709,3026,1807,70.5,0.972,2.1,1.6745,2,0
41898,696713,3026,1804,92.4,1,2.7,3.396,2,0
41906,696857,3026,450,105.1,0.931,2.8,3.2645,0,2
41906,696861,3026,2503,117.6,0.951,3,3.212,2,2
41906,696865,3026,320,84,0.551,2,1.9545,1,0
41929,697246,3026,410,115.4,1,3.5,4,2,2
41929,697250,3026,2504,73.1,1,2.5,3.567,2,2
41929,697254,3026,2101,83.2,0.932,2.4,3.654,2,2
41950,697572,3026,2801,150.5,1,4.4,4,2,2
41950,697576,3026,3105,127.6,0.986,3.9,3.6265,0,2
41950,697580,3026,2601,149.6,1,4.2,3.3385,2,0
41960,697730,3026,450,123.3,1,3.7,2.0695,0,2
41960,697734,3026,2503,110.5,1,3.5,1.7035,2,2
41960,697738,3026,320,127.7,1,3.9,1.07,2,2
41963,697785,3026,450,97.7,1,2.9,2.6475,2,2
41963,697790,3026,2503,72.7,0.975,2.1,2.2525,0,2
41963,697795,3026,320,100.1,1,2.7,2.4415,2,2
41976,697974,3026,2801,147.5,1,4.2,3.253,2,0
41976,697978,3026,3105,162.9,0.993,4.5,1.75,2,2
41976,697982,3026,2601,152.1,1,4.2,2.8665,0,0
42149,699941,3026,410,131.7,1,3.8,3.11,2,2
42149,699946,3026,2504,103.5,1,3.2,3.5765,2,0
42149,699951,3026,2101,112.4,1,3.3,2.089,2,0
42169,700123,3026,410,117,1,3.9,3.752,2,2
42169,700127,3026,2504,137.5,1,4,4,2,2
42169,700131,3026,2101,120.1,1,3.6,4,2,1
42194,700425,3026,450,125.7,1,3.6,2.855,2,2
42194,700429,3026,2503,108.8,1,3.1,3.4865,0,0
42194,700433,3026,320,108.7,1,3.3,2.818,2,2
42243,701016,3026,1401,105.3,1,2.9,3.7405,0,2
42243,701020,3026,1603,90.4,1,2.8,3.929,2,0
42243,701024,3026,1903,78.2,1,2.3,3.03,2,1
42252,701098,3026,2801,218.3,1,4.7,3.917,2,2
42252,701102,3026,3105,145.2,0.932,3.8,4,2,0
42252,701106,3026,2601,134,1,3.8,2.4175,0,0
42261,701235,3026,1505,135.1,1,3.8,4,0,2
42261,701239,3026,1807,144.8,1,3.8,3.4605,0,0
42261,701243,3026,1804,146.6,1,3.9,3.205,0,2
42275,701375,3026,2801,165.2,1,4.4,2.9945,0,2
42275,701379,3026,3105,133.2,0.877,3.5,2.458,2,0
42275,701383,3026,2601,158.4,0.949,4,2.179,2,0
42279,701448,3026,330,64.1,0.933,2.1,1.718,0,2
42279,701452,3026,2201,56,0.907,2,1.658,1,0
42279,701456,3026,2202,88.7,0.945,2.5,3.272,0,2
42290,701580,3026,1401,131.2,1,2.8,2.917,2,0
